review,rate
"Mình đã ở Samdi 2 lần, nhưng cách âm rất tệ. Ở hành lang đi lại hay trong phòng khác nói chuyện thì mình vẫn nghe thấy và ồn đến mức không ngủ được. Tuy nhiên, thái độ phục vụ tốt.",6.7

Dịch vụ hỗ trợ đưa đón sân bay rất tốt.,9.7

"Phòng đẹp, nhân viên nhiệt tình, lần thứ 3 đến đà nẵng đã ở samdi và sẽ đến đây vào lần tiếp theo",10

"Dịch vụ good, nhân viên nhiệt tình, bữa sáng ngon",9.7

"Phúc vụ tốt. Phòng sạch sẽ, có hồ bơi",8.5

"Khách sạn check out lúc 11h. Giư ờng hơi bé. Khách sạn cũ, đồ đạc trong phòng cũ luôn. Khách sạn xây chất lượng không tốt khiến người đi bên ngoài bên trong nghe hết, tầng trên xả nước ở dưới cũng nghe luôn ( điểm này làm mình cực kì khó chịu). Vòi nước yếu lại còn bị rỉ.",5.5

"- khách sạn 4 sao nhưng có bãi đổ xe
- nội thất cũ 
- 11h sáng phải check out 
- đồ ăn sáng ít món",5.4

"Mình đến ngay lúc hồ bơi sữa chữa, phòng ok, chất lượng phục vụ tốt",9.4

"Khách sạn gần biển, phòng rộng hơn so với tưởng tượng, bữa sáng khá ok nhưng hơi ít món",8.5

"Vị trí thuận tiện đi lại, quán ăn ngon ngay bên cạnh khách sạn. Gia đình đến sớm nên khách sạn đã hỗ trợ nhận phòng sớm hơn 1-2 tiếng, nhân viên rất nhiệt tình & hiếu khách. Chỉ cần cải thiện đa dạng đồ ăn sáng nữa la rất hài lòng 👍",8.5

"Ăn sáng gọi.món đơn điệu, nếu báo trc.lúc booking thì sẽ không đặt, do dịch hay sao mà dọn phòng trễ, máy lạnh thì cài chế độ tự.tắt, tự hạ nhiệt độ hay sao mà nóng kinh khủng,",6

"Một trải nghiệm không happy, dọn phòng hết xà bông không châm, buffet sáng chỉ cho khách dùng mỗi người 1 phần mà bữa có trái cây bữa không.",6

"Vị trí ngay cầu Rồng nên view khá đẹp, phòng đẹp và sạch sẽ. Các bạn nhân viên đều rất thân thiện.",8.5

Hotel ngay trung tâm dễ đi lại,8.5

Khăn không sạch và phòng ít cách âm nên rất ồn,6.5

"tot va co nhieu phuc vu, tien loi",9.4

"Khách sạn sạch, đẹp, Nhân viên thái độ thân thiện. Rất ấn tượng",8.5

"Khách sạn đẹp, sạch sẽ, gần trung tâm, nhân viên thân thiện dễ thương",10

Nhung lan truoc toi đen thi le tan an can tiếp don! Phuc vu nước uống va khan! Nhung lan nay khong co dịch vu nay! Thuc an nen doi món cho phong phu! Toi thay van nhung món an cu ,8.4

"Phòng sạch, đẹp. Mình đặt 2 phòng view sông, phòng có giường bự thì phòng nhỏ (cắt xéo vát), phòng còn lại thì rất đẹp. Chỉ có 1 điều không hài lòng là gương chĩa trực diện vào giường ngủ, không đúng phong thuỷ.",9.4

"Rất thích, các bạn rất nhiệt tình. Vô tình đi trúng ngay gần ngày bão noru vào nhưng vẫn các bạn rất được hỗ trợ rất nhiều",10

Trải nghiệm tuyệt vời. Nhân viên siêu dễ thương và nhiệt tình. Sẽ quay lại lần sau,9.7

"Khách sạn đẹp, nhân viên nhiệt tình, đồ ăn sáng ngon và đa dạng, nếu có dịp đi đà nẵng mọi ngừoi hãy ở thử và trải nghiệm nha",8.5

"Nhân viên khách sạn phục vụ chu đáo, dễ thương và rất nhiệt tình. Vừa vào check in đã có nước welcome, buffet ở đây khá ổn bày trí đẹp. Phòng sang dã man, view hồ bơi đỉnh khỏi bàn 😍 Ai đọc được bài review này thì là thông điệp của vũ trụ bảo bạn book liền chỗ này á 👍",9.4

"Khách sạn sạch sẽ, đẹp, cũng gần biển á Nhân viên thì siêu nhiệt tình luôn. 10 điểm",9.4

"Khách sạn mới, phòng sạch và rộng, nhân viên nhiệt tình, ăn sáng nhiều món cũng ngon, gần biển",10

"Nhân viên rất nhiệt tình, vui vẻ. Khách sạn còn khá mới, sạch sẽ nhưng trang thiết bị (mâm bồn cầu, vòi bồn tắm) hỏng nhẹ.",8.8

"Khách sạn này sạch sẽ, đối diện với bãi tắm. Vì chúng tôi không ăn bữa sáng nào tại khách sạn (trong tiền phòng đã có ăn sáng), nên không có nhận xét gì về bữa sáng tại đây.",9.1

"Đồ ăn sáng chưa đa dạng lắm, bù lại nhân viên thân thiện, phòng sạch đẹp",9.7

"View đẹp nhân viên thân thiện, phòng siêu rộng thoải mái nhìn thẳng ra biển, dễ di chuyển các địa điểm tham quan. Mọi thứ rất hài lòng, sẽ quay lại và giới thiệu cho mọi người nha",9.7

"khách sạn view biển đẹp, giá cả hợp lý",8.5

"Khách sạn phòng ốc ok, sạch sẽ nhưng bữa sáng quá tệ",7

"Mình tới khách sạn nhận phòng với rất nhiều hành lý đồ đạc nhưng nhân viên khách sạn không hề có một động thái nào trong việc giúp mình chuyển hành lý đồ đạc lên phòng. Tự gia đình mình phải chuyển hết toàn bộ hành lý lên phòng. Đồ ăn sáng ít món và không được ngon không xứng với số tiền mình bỏ ra. Phòng đẹp, view tốt, khách sạn mới mình tương đối hài lòng về cơ sở vật chất",6.3

"view biển đẹp, phòng sạch sẽ.",8.5

"nhân viên thân thiện , mình đặt phòng sea front tầng 10 thì có view khá đẹp , phòng rộng rãi nhưng hành lang có mùi rất hôi , và buổi sáng chắc do ít khách nên không có buffet , thực đơn khá nhàm chán và đồ ăn không được ngon.",6.1

"Phòng sạch sẽ, đồ dùng mới và chất lượng. View biển tuyệt đẹp. Buffet sáng hơi ít món nhưng rất ngon và chất lượng. Nhân viên khách sạn nhiệt tình, chu đáo và chuyên nghiệp. Không có gì để chê.",9.7

"Phòng sạch sẽ, service 5* ạ huhu anh nhân viên còn rất đẹp trai ạa",9.7

sạch sẽ. nhân viên nhiệt tình. rất gần biển.,8.5

"Vị trí khách sạn hơi xa khu bãi biển trung tâm. Đối diện là nhà hàng, tối nhạc hát hò như quán nhậu bình dân ồn ào. Cửa kính cách âm không tốt nên âm thanh ảnh hưởng rất nhiều. Hoàn toàn thất bại nếu đánh giá là khách sạn 4 sao về khoản cách âm với bên ngoài. Phòng đẹp, ăn sáng bình thường và ít món! Hồ bơi nhỏ , không sạch. Khi đến không có welcome drink và trái cây. Nhìn chung khách sạn quá fail nếu dánh giá 4*",6

Tất cả đều miễn chê trừ 1 việc là ăn sáng. Mình đi nghỉ dưỡng nên không có nhu cầu trải nghiệm ẩm thực bên ngoài. Nhưng buffet sáng quá sơ sài. 3 ngày ở mà món ăn không thay đổi. Đã vậy bếp nấu cũng không ngon. Buồn cho bữa sáng.,9.4

"Khách san mới. sach se, đầy đủ tiện nghi và tiêu chuẩn 5 sao. minh ở 5 ngày 4 đêm, mọi thứ tuyệt vời nhưng có buffet sáng thi chưa đa dạng món ăn, 4 ngày mình ăn không thay đổi gì nhiều.",9.7

"Một kỳ nghỉ hết sức tuyệt vời. The best service from Sel de Mer. Dịch vụ, món ăn, view phòng, cơsởvậtchất thật sự là perfect. Một điểm cộng nữa là các bạn nhân viên đã chăm sóc mình cực kỳ nhiệt tình và so nice. Chắc chắn mình sẽ quay lại Sel der Mer nhiều lần nữa",10

"Khách sạn đẹp, sang trọng, sạch sẽ, đầy đủ tiện nghi và hiện đại. Đối diện là bãi biển sạch đẹp. Bữa ăn sáng ngon lắm luôn. Nhân viên thì cực kỳ dễ thương, vui vẻ, thân thiện, hòa nhã, luôn mỉm cười và tốt bụng. Khách sạn đã hỗ trợ gia đình mình check out trễ vì chuyến bay của mình khởi hành trễ. Rất cám ơn khách sạn!!",9.7

"Tuyet voi, mon an ngon tuy nhien hoi on khi co loa phong thanh",9.6

"Khách sạn rất đẹp, nhân viên phục vụ tốt",9.7

"Khách sạn sang trọng và sạch sẽ, vị trí tuyệt vời gần biển, view đẹp. Nhân viên rất thân thiện, dễ chịu, nhiệt tình, chu đáo. Buffet sáng ngon và đa dạng món. Giá cả hợp lí, xứng đáng túi tiền",9.4

"Khách sạn đẹp, biển Đà Nẵng đẹp ở 2 đêm đều không ăn sáng vì ngủ dậy muộn",9.4

"Khách sạn đẹp, sạch sẽ, view đẹp, gần biển, hồ bơi với bar hơi nhỏ và buồn nhưng đẹp, sạch, ăn sáng nhiều món ngon",10

"Địa điểm rất tốt, ngay cạnh có quán hải sản ngon và tươi.",9.1

Kỳ nghỉ tuyệt vời. Bãi biển đối diện khách sạn có chỗ tắm nước ngọt miễn phí. Xung quanh dịch vui ăn uống đầy đủ. Phía đối diện có quán nước sinh tố ngon. Phù hợp gia đình có con nhỏ.,9.7

Phòng sạch sẽ. nhân viên thân thiện. Giá tốt.,9.4

"Phòng đẹp, view đẹp, nhưng hơi không gần hàng quán, phòng có đầy đủ tiện nghi máy giặt, bát đũa nấu cơm, quả là rất thuận tiện, nhân viên nhiệt tình giúp đỡ 😚. Nên tốt nhất nên có phương tiện đi lại cho thuận tiện đi chuyển.",8.5

"Phòng thoải mái, các anh chị nhân viên nhiệt tình, sẽ quay lại",9.4

"Phòng rộng rãi, thoáng mát sạch sẽ và rất rất xinhhhh. Chắc chắn mình sẽ quay lạii",9.4

"Căn hộ sang trọng, thiết kế indochine rất hợp với bọn mình. phòng rộng, sạch sẽ, dọn dẹp thường xuyên. Thật sự là đến rồi không buồn đi chơi đâu nữa. Trải nghiệm rất tuyệt vời, chắc chắn sẽ quay lại nếu ghé Đà Nẵng",9.7

phòng đẹp có đầy đủ tiện nghi nhân viên vui vẻ hoà đồng tuyệt vời điểm trừ là khách hết tiền nên phải về sớm,9.7

"hơi xa trung tâm nhưng được cái phòng đẹp nhân viên phục vụ chu đáo, đầy đủ tiện nghi chưa thấy kháchsạn nào vừa rẻ vừa đầy đủ tiện nghi như vậy.",9.4

"Nhân viên nhiệt tình, khách sạn decor theo phong cách trẻ trung và khá mới, đồ đạc phòng bếp đầy đủ và tiện nghi",9.3

"Khách sạn decor xinh xắn với tông màu xanh ngọc bích mát mát. Không quá xa trung tâm thành phố và rất thuận tiện để di chuyển tham quan phố cổ Hội An, Chùa Linh ứng, Ngũ Hành Sơn, bãi biển Mỹ Khê. Anh quản gia hết sức dễ thương hỗ trợ nhiệt tình mọi lúc mọi nơi. Bạn Lễ tân luôn vui vẻ nhiệt tình cả chuyện công việc và cá nhân của khách. Gia đình tôi đã có một trãi nghiệm thật tốt tại nơi này. Sẽ quay lại khi có dịp trở lại thànhphố Này. Sure😊",9.4

mọi thứ đều ổn nhưng giường hơi nhỏ.,9.7

Great. Nhân viên nhiệt tình.Sảnh  và sạch như 5 sao. Lần sau chắc chắn sẽ ghé lại.,8.5

"Khách sạn gần biển, view tuyệt đẹp. Nội thất sang trọng và hiện đại. Phòng thơm tho sạch sẽ. Dịch vụ rất tốt, nhất là anh lễ tân cực kỳ thân thiện và nhiệt tình. Mình nhầm phòng giường đôi thành 2 giường đơn và được hỗ trợ đổi rất chuyên nghiệp. Hồ bơi ngoài trời rất đẹp, view biển và thành phố. Book phòng trong mùa dịch nên giá rất phải chăng. 5*. Rất hài lòng, sẽ quay lại đây nữa khi có nhu cầu.",10

Gia đình tôi đã có kỳ nghĩ tuyệt vời,9.7

"Sạch sẽ, đầy đủ tiện nghi, nhân viên chuyên nghiệp",8.4

"Phòng ở không như mong đợi. Khu nghỉ khá buồn, đồ ăn sáng ít lựa chọn. Nhân viên thân thiện, nhiêt tinh",6.5

"Khách sạn quá nóng, quá ồn, máy lạnh quá yếu",6

Nhân viên tuyệt vời. Sẵn lòng đổi sang phòng 2 giường cho tôi.,9.4

Chỉ có một nhà hàng không có quá nhiều lựa chọn trong thực đơn!,8.5

Phòng đẹp. Giá trị của đồng tiền. Bể bơi đẹp.,9.4

"Khách sạn nằm ở đối diện bờ biển nên thuận tiện cho việc tắm biển. Nằm khá xa trung tâm nên nếu bạn muốn dùng các dịch vụ của thành phố thì phải đi khá xa. Xung quanh nơi này khá là yên tỉnh, thích hợp cho những ai thích đi dạo biển. Phòng khách sạn khá sạch nhưng khăn thì không được sạch lắm. Khách sạn có đủ các dịch vụ cần thiết. Checkin sớm thu 50% tiền phòng check out muộn trước 15h thì phụ thu 30%",9.1

Dịch vụ chưa tốt lắm . Nhất là bữa sáng tại không rất tệ,5.5

Lễ tân đẹp trai. Rất đẹp trai,8.5

"khách sạn hơi xa trung tâm nhưng câch biển chỉ 1 con đg, gần chùa linh ứng, bãi tắm mân Thái, điểm chèo sub ngắm san hô. Phòng ốc sạch Sẽ lắm, ăn sáng ok với chất lượng và giá phòng . Lễ tân thân thiện giúp đỡ mình lắm. Mẹ mình cứ khen khách sạn đẹp mãi ahiii... Lần sau qua Đà Nẵng sẽ ghé lại",8.5

Rất tốt trải nghiệm tuyệt vời,8.5

"Phòng bẩn , không có view như đã đặt .",6.4

Tôi đặt phòng view biển nhưng thực tế là view thành phố; gọi điện lễ tân cup máy mà không nói trước khi cup máy; lễ tân không gọi lại để thông báo,6.4

Quá đẹp gần biển rất thuận lợi để đi chơi biển ngắm cảnh bình minh lãng mạn bên người yêu thương Chất lượng dịch vụ tốt giá hợp lý Mình chắc chắn sẽ ghé lại trong dịp tới,8.5

"Phòng: không có máy sấy, gọi lễ tân mang lên cũng không mang. đồ ăn sáng dở tệ, ít đồ, không ngon",6.3

"khách sạn sạch sẽ, gần biển, thuận tiện cho việc đi lại nhân viên nhiệt tình, dễ thương, chu đáo",8.5

"Nhân viên khách sạn rất nhiệt tình, đáp ứng mọi yêu cầu, thắc mắc. Giá phòng rẻ nhưng chất lượng rất tốt",8.5

"Phòng sạch giường êm nhà vệ sinh sạch có điều hoà , mát thoáng nói chung là rất okee giá cả phải chăng nên mn ghé nhiều hơn nha",9.7

"Phòng đẹp - rộng rãi - sạch sẽ Mình đặt phòng 1giường nhưng hết phòng , khách sạn đổi qua cho mình 1phòng 2giường sieuu to =)",8.5

"2 vợ chồng tôi bị rệp giường đốt, gối và chăn rất hôi. Nhân viên lễ tân dễ thương, khi phản ánh đổi vỏ chăn và gối cho nhưng chwcs do hôi từ ruột chăn gối nên chúng tôi không dám dùng gối, chăn chỉ dám đắp dưới chân :(",6.3

"phòng sạch sẽ, nhân viên thân thiện, vị trí thuận lợi gần biển",8.5

"Phòng tiện nghi, giá ổn, có dịch vụ thuê xe máy, đi ra biển rất gần và khung quanh có cửa hàng tiện lợi, cf, quán hải sản đều có đủ.",8.8

"Anh chủ cực kì nhiệt tình, hỏi gì cũng hỗ trợ. Mình đến sớm lúc 10h sáng ảnh cũng cho check in luôn không có phụ thu, xin ảnh phòng có ban công thì may mắn là kháchsạn còn phòng studio trống nên ảnh cho mình up qua phòng đó không phụ thu luôn (ban đầu mình đặt phòng đơn. Mà phải nói giường ở đây to nằm 2 người dư quá chời. Kháchsạn gần ngay biển, gần kháchsạn nhiều chỗ ăn và giặt đồ, vinmart",9.1

"Khách sạn sạch sẽ, nhân viên nhiệt tình, chu đáo",9.4

"Phòng đẹp, sạch sẽ, thoải mái.",9.4

"nhân viên thân thiện, giá rẻ, phòng sạch sẽ",10
